TIME,OPERATION,LAST NAME,FIRST NAME,RESULT
2016-08-05 11:09,New Entry,Vu, Robert,2016-08-05 04:47 -- Intent to Distribute; 2016-08-05 06:44 -- Grand Theft Auto; 2016-08-05 09:12 -- Identity Theft; 
2016-08-05 18:55,New Entry,Carroll, Mark,2016-08-05 04:12 -- Assault; 2016-08-05 04:38 -- Grand Theft Auto; 2016-08-05 10:07 -- Possession; 
2016-08-05 00:06,Search,Deloach, Pearl,2015-05-30 01:18 -- Breaking and Entering; 2015-05-30 03:38 -- Money Laundering; 2016-06-25 16:42 -- Possession; 
2016-08-05 02:14,Search,Oneil, Cheryl,2016-07-29 00:19 -- Shoplifting; 2016-07-29 01:49 -- Theft; 2016-07-29 02:08 -- Money Laundering; 
2016-08-05 06:28,Search,Arendt, Ann,2015-01-02 00:00 -- Theft; 
2016-08-05 08:18,Search,Boller, Amy,2015-03-23 12:47 -- Tax Evasion; 2015-03-23 20:25 -- Assault; 
2016-08-05 09:33,Search,Morris, Brittany,2015-04-09 02:14 -- Identity Theft; 2015-04-09 02:45 -- Identity Theft; 2015-04-09 06:16 -- Drunk Driving; 
2016-08-05 11:58,Search,Bainbridge, Pamela,1978-01-19 23:28 -- Shoplifting; 1983-11-18 00:49 -- Intent to Distribute; 1987-08-01 18:01 -- Vandalism; 2003-12-20 14:40 -- Vandalism; 2011-04-05 04:38 -- Breaking and Entering; 
2016-08-05 15:19,Search,Claiborne, Antonia,2014-09-23 00:08 -- Theft; 2014-09-23 00:10 -- Identity Theft; 
2016-08-05 15:42,Search,Hunt, Cherie,No record found.
2016-08-05 16:10,Search,Payne, Judith,No record found.
2016-08-05 23:53,Search,Mathias, Myrtle,2014-12-30 09:51 -- Drunk Driving; 2016-02-27 06:40 -- Possession; 
#######,,,,
2016-08-06 02:11,New Entry,Hendershot, Jason,2016-08-06 01:02 -- Money Laundering; 
2016-08-06 09:04,Search,McHale, Carole,1991-03-01 18:51 -- Assault; 1996-09-11 02:34 -- Possession; 
2016-08-06 11:15,Search,Bigler, Walter,2016-02-17 01:01 -- Vandalism; 
2016-08-06 11:36,Search,Charleston, Tricia,2016-01-07 09:19 -- Theft; 
2016-08-06 12:28,Record Deleted,Rios, Earl,2014-11-30 00:55 -- Breaking and Entering; 2015-01-30 01:43 -- Possession; 
2016-08-06 12:35,Search,Lanford, Sandra,2015-09-04 14:51 -- Intent to Distribute; 
2016-08-06 18:18,Search,Saenz, Laura,2015-05-09 03:22 -- Tax Evasion; 2015-05-09 03:39 -- Arson; 2015-05-09 09:39 -- Assault; 
2016-08-06 19:49,Search,Shea, Melanie,2016-07-29 00:42 -- Assault; 2016-07-29 02:00 -- Possession; 
2016-08-06 21:51,Record Updated,Warner, Felicia,2016-08-06 21:51 -- Identity Theft
#######,,,,
2016-08-07 05:53,New Entry,Kirkpatrick, Ronald,2016-08-07 01:58 -- Possession; 2016-08-07 05:02 -- Intent to Distribute; 
2016-08-07 02:26,Search,Beeson, Robin,2014-05-09 04:11 -- Arson; 
2016-08-07 02:54,Search,Warner, Suzanne,2016-03-09 05:15 -- Grand Theft Auto; 2016-03-09 06:08 -- Vandalism; 2016-03-09 10:45 -- Arson; 
2016-08-07 06:58,Record Updated,Kelley, Travis,2016-08-07 06:58 -- Identity Theft
2016-08-07 11:46,Search,Tsai, Kayleen,2015-08-02 03:51 -- Assault; 2015-08-02 13:22 -- Assault; 2015-08-02 13:58 -- Vandalism; 
2016-08-07 12:32,Search,Lee, Robert,2014-06-18 00:51 -- Grand Theft Auto; 2014-06-19 07:46 -- Theft; 
2016-08-07 12:57,Search,Blackman, Otis,2014-08-05 06:45 -- Breaking and Entering; 
2016-08-07 12:57,Search,Gunter, Ben,No record found.
2016-08-07 17:45,Record Updated,Cross, Gene,2016-08-07 17:45 -- Assault
2016-08-07 22:11,Search,Eichorn, Amy,2014-09-21 00:49 -- Vandalism; 2014-09-21 04:12 -- Shoplifting; 
#######,,,,
2016-08-08 05:17,New Entry,Farr, Mary,2016-08-08 00:19 -- Identity Theft; 2016-08-08 02:56 -- Arson; 2016-08-08 04:36 -- Money Laundering; 
2016-08-08 14:10,New Entry,Medeiros, Larry,2016-08-08 00:29 -- Intent to Distribute; 
2016-08-08 15:42,New Entry,Meyers, Vilma,2016-08-08 00:10 -- Theft; 2016-08-08 01:25 -- Assault; 
2016-08-08 00:16,Search,Nelson, Fernando,1996-07-08 11:06 -- Possession; 1996-12-26 16:38 -- Vandalism; 1999-02-07 05:28 -- Assault; 2001-10-15 17:59 -- Theft; 2013-01-07 17:59 -- Assault; 
2016-08-08 03:24,Search,Hamm, Nelson,2015-03-07 11:16 -- Vandalism; 2015-06-05 23:37 -- Breaking and Entering; 
2016-08-08 03:59,Search,Johnston, Jonathan,2014-11-11 02:24 -- Identity Theft; 2014-11-11 02:49 -- Assault; 2014-11-11 05:02 -- Breaking and Entering; 
2016-08-08 06:23,Search,Nelson, William,2014-04-21 00:44 -- Tax Evasion; 2014-04-21 03:24 -- Assault; 2014-04-21 09:35 -- Intent to Distribute; 
2016-08-08 10:36,Record Deleted,Cross, Gene,2015-07-31 01:19 -- Assault; 2015-07-31 01:25 -- Theft; 2016-08-07 17:45 -- Assault; 
2016-08-08 11:41,Record Deleted,Martinez, Larry,2015-01-25 01:28 -- Tax Evasion; 
2016-08-08 13:10,Search,Kawamura, Jose,1983-10-05 07:00 -- Money Laundering; 1984-03-02 08:56 -- Intent to Distribute; 1997-05-08 16:48 -- Theft; 2014-02-02 18:58 -- Breaking and Entering; 
2016-08-08 17:09,Search,Mijares, Nancy,No record found.
#######,,,,
2016-08-09 19:46,New Entry,Farrington, Gwendolyn,2016-08-09 04:53 -- Vandalism; 2016-08-09 09:32 -- Theft; 2016-08-09 16:27 -- Money Laundering; 
2016-08-09 09:38,Search,Belvin, Irene,2014-01-18 00:22 -- Intent to Distribute; 2014-01-18 00:23 -- Shoplifting; 2014-01-18 00:28 -- Breaking and Entering; 2014-02-06 06:17 -- Money Laundering; 
2016-08-09 11:41,Record Deleted,Smith, Greg,2016-02-22 03:48 -- Shoplifting; 
2016-08-09 14:11,Search,Hills, Charles,No record found.
2016-08-09 15:45,Record Updated,Leonard, Roman,2016-08-09 15:45 -- Identity Theft
2016-08-09 17:08,Search,Ross, Cathrine,1989-03-30 15:47 -- Tax Evasion; 1992-03-11 22:40 -- Money Laundering; 
#######,,,,
2016-08-10 22:31,New Entry,Bixler, Moon,2016-08-10 03:19 -- Possession; 2016-08-10 15:35 -- Grand Theft Auto; 2016-08-10 21:03 -- Identity Theft; 
2016-08-10 00:09,Search,Davis, Esther,2014-10-21 07:42 -- Arson; 2014-10-21 09:45 -- Drunk Driving; 2015-08-09 22:32 -- Drunk Driving; 
2016-08-10 18:21,Search,Rodriguez, Richard,2014-10-30 03:08 -- Theft; 2014-10-30 11:42 -- Assault; 2016-05-14 14:39 -- Identity Theft; 2016-07-27 12:56 -- Tax Evasion; 
#######,,,,
2016-08-11 13:09,New Entry,Smith, Jose,2016-08-11 05:24 -- Drunk Driving; 2016-08-11 11:01 -- Vandalism; 
2016-08-11 18:20,New Entry,Schmidt, David,2016-08-11 04:34 -- Possession; 2016-08-11 12:19 -- Theft; 2016-08-11 13:30 -- Theft; 
2016-08-11 20:24,New Entry,Rich, Paul,2016-08-11 06:29 -- Intent to Distribute; 2016-08-11 10:09 -- Arson; 2016-08-11 13:28 -- Tax Evasion; 
2016-08-11 01:56,Record Updated,Sak, Patty,2016-08-11 01:56 -- Vandalism
2016-08-11 04:07,Search,Hendershot, Jason,2016-08-06 01:02 -- Money Laundering; 
2016-08-11 04:23,Search,Lopez, Loralee,1997-02-14 00:40 -- Arson; 2001-07-10 08:51 -- Breaking and Entering; 2015-06-30 14:12 -- Theft; 
2016-08-11 04:31,Search,McCoy, Patricia,2014-01-08 02:23 -- Drunk Driving; 2014-01-08 02:58 -- Identity Theft; 2014-01-08 03:40 -- Money Laundering; 
2016-08-11 06:43,Search,McMeans, James,2015-07-07 01:06 -- Intent to Distribute; 2016-05-01 17:37 -- Drunk Driving; 
2016-08-11 15:57,Search,Kish, Jesse,2014-07-28 15:56 -- Breaking and Entering; 
2016-08-11 16:37,Search,Osteen, Charles,No record found.
2016-08-11 21:26,Search,Wessels, Brooke,1995-01-13 15:58 -- Vandalism; 
2016-08-11 21:51,Record Updated,Klingbeil, Manuel,2016-08-11 21:51 -- Breaking and Entering
2016-08-11 23:07,Search,Horton, Robin,1994-02-20 03:14 -- Theft; 1996-05-18 04:08 -- Possession; 1997-01-15 18:46 -- Shoplifting; 2003-03-27 22:45 -- Breaking and Entering; 2006-02-03 02:29 -- Money Laundering; 
#######,,,,
2016-08-12 13:37,New Entry,Gibson, Eric,2016-08-12 09:03 -- Money Laundering; 
2016-08-12 17:33,New Entry,Arteaga, Sandra,2016-08-12 10:02 -- Shoplifting; 
2016-08-12 06:37,Search,Smith, Kevin,1993-11-16 05:16 -- Intent to Distribute; 1994-08-28 13:28 -- Shoplifting; 2000-02-12 16:30 -- Breaking and Entering; 2000-06-12 10:36 -- Grand Theft Auto; 2008-02-20 12:07 -- Assault; 
2016-08-12 15:15,Search,Brake, Rene,1977-06-21 14:00 -- Grand Theft Auto; 1978-06-18 02:25 -- Shoplifting; 1979-01-29 14:00 -- Possession; 2011-11-06 00:37 -- Shoplifting; 2014-02-08 19:40 -- Tax Evasion; 
#######,,,,
2016-08-13 05:37,New Entry,Fields, George,2016-08-13 02:50 -- Intent to Distribute; 2016-08-13 04:19 -- Arson; 2016-08-13 04:51 -- Intent to Distribute; 
2016-08-13 20:00,New Entry,Holt, Greg,2016-08-13 00:23 -- Vandalism; 
2016-08-13 01:48,Search,Shin, Margarito,No record found.
2016-08-13 07:17,Search,Carol, Vincent,2016-05-06 02:01 -- Theft; 
2016-08-13 08:35,Search,Alston, Claribel,No record found.
2016-08-13 11:30,Search,Copeland, Craig,1986-09-26 16:52 -- Arson; 
2016-08-13 13:16,Search,Ostrander, Marisela,1980-01-29 21:35 -- Drunk Driving; 1987-09-14 06:02 -- Drunk Driving; 1996-09-26 09:24 -- Theft; 2010-03-02 20:56 -- Assault; 2012-06-15 18:26 -- Money Laundering; 
2016-08-13 17:18,Search,Deville, Joseph,No record found.
2016-08-13 17:33,Record Deleted,Roberts, Antoine,1982-12-13 00:41 -- Assault; 1992-11-15 00:46 -- Breaking and Entering; 2008-02-17 00:20 -- Identity Theft; 2009-05-10 04:49 -- Intent to Distribute; 
2016-08-13 17:52,Search,Reynolds, Amy,2015-02-03 02:47 -- Money Laundering; 
2016-08-13 17:58,Search,McQuaig, Brandon,2016-02-15 01:35 -- Shoplifting; 2016-02-15 02:00 -- Drunk Driving; 2016-02-15 06:00 -- Grand Theft Auto; 
2016-08-13 21:19,Search,Frazier, Randy,1991-10-05 13:33 -- Drunk Driving; 2000-12-21 17:31 -- Theft; 2014-03-28 10:07 -- Vandalism; 
#######,,,,
2016-08-14 07:10,New Entry,Saldana, George,2016-08-14 01:16 -- Tax Evasion; 
2016-08-14 08:40,New Entry,Moody, Angelo,2016-08-14 00:20 -- Intent to Distribute; 2016-08-14 05:32 -- Tax Evasion; 2016-08-14 06:34 -- Drunk Driving; 
2016-08-14 22:39,New Entry,McCants, Joseph,2016-08-14 04:02 -- Possession; 2016-08-14 18:05 -- Shoplifting; 
2016-08-14 05:07,Search,Dawkins, Dawn,2015-11-12 01:21 -- Breaking and Entering; 2015-11-12 05:53 -- Tax Evasion; 2015-11-12 06:35 -- Grand Theft Auto; 
2016-08-14 20:35,Record Updated,Gonzalez, Betty,2016-08-14 20:35 -- Shoplifting
#######,,,,
2016-08-15 04:41,New Entry,Robinson, Linda,2016-08-15 02:12 -- Identity Theft; 
2016-08-15 03:26,Search,Salas, David,No record found.
2016-08-15 09:34,Record Updated,Crowell, Jeffrey,2016-08-15 09:34 -- Assault
2016-08-15 11:09,Search,Sisco, Whitney,2015-06-09 03:15 -- Tax Evasion; 2015-06-09 06:21 -- Vandalism; 
2016-08-15 19:56,Search,Gray, James,2014-04-14 00:07 -- Intent to Distribute; 2014-04-14 02:13 -- Arson; 2014-06-28 19:09 -- Identity Theft; 
2016-08-15 21:02,Search,Carlton, Kurt,No record found.
2016-08-15 22:26,Record Updated,Blakeley, Nicole,2016-08-15 22:26 -- Arson
#######,,,,
2016-08-16 02:36,New Entry,Johnson, Mary,2016-08-16 00:44 -- Possession; 2016-08-16 00:59 -- Arson; 2016-08-16 01:49 -- Tax Evasion; 
2016-08-16 11:27,New Entry,Clatterbuck, Mabel,2016-08-16 02:35 -- Grand Theft Auto; 2016-08-16 09:57 -- Vandalism; 2016-08-16 11:22 -- Arson; 
2016-08-16 19:19,New Entry,Lutz, James,2016-08-16 03:31 -- Possession; 2016-08-16 04:35 -- Arson; 2016-08-16 13:13 -- Assault; 
2016-08-16 03:44,Search,Sanders, Brooke,1983-12-22 07:17 -- Possession; 2014-08-15 04:02 -- Drunk Driving; 
2016-08-16 05:52,Search,Richards, Steffanie,2016-07-31 06:43 -- Drunk Driving; 
2016-08-16 08:07,Search,Delong, Edwin,2016-02-15 01:29 -- Arson; 2016-02-15 02:36 -- Money Laundering; 2016-02-15 07:58 -- Grand Theft Auto; 
2016-08-16 13:29,Record Updated,Haley, Christopher,2016-08-16 13:29 -- Vandalism
2016-08-16 14:53,Search,Porter, Peggy,No record found.
2016-08-16 23:05,Search,Allen, Christopher,2015-03-04 01:53 -- Tax Evasion; 2015-03-04 03:10 -- Grand Theft Auto; 2015-03-04 04:15 -- Breaking and Entering; 
#######,,,,
2016-08-17 10:33,New Entry,Davis, Catharine,2016-08-17 00:21 -- Grand Theft Auto; 
2016-08-17 00:14,Record Deleted,Livesay, Catherine,2014-08-11 12:05 -- Identity Theft; 
2016-08-17 01:00,Search,Myers, Eduardo,2016-05-02 00:48 -- Drunk Driving; 
2016-08-17 03:51,Search,Bryant, William,2014-10-25 02:02 -- Vandalism; 2014-10-25 07:44 -- Money Laundering; 2014-10-25 15:28 -- Vandalism; 
2016-08-17 10:09,Search,Martin, Carl,No record found.
#######,,,,
2016-08-18 00:18,New Entry,Combs, Ricky,2016-08-18 00:08 -- Money Laundering; 
2016-08-18 10:15,New Entry,Thaxton, Frank,2016-08-18 00:40 -- Intent to Distribute; 2016-08-18 04:28 -- Identity Theft; 2016-08-18 09:33 -- Vandalism; 
2016-08-18 20:10,New Entry,Robinson, Ross,2016-08-18 04:16 -- Arson; 2016-08-18 18:33 -- Assault; 
2016-08-18 08:44,Search,Griffith, Paul,1982-03-07 02:20 -- Grand Theft Auto; 1983-09-25 22:04 -- Money Laundering; 1997-11-09 13:28 -- Intent to Distribute; 2014-11-29 15:12 -- Intent to Distribute; 
#######,,,,
2016-08-19 01:42,New Entry,Smith, Carla,2016-08-19 00:32 -- Drunk Driving; 2016-08-19 01:05 -- Money Laundering; 2016-08-19 01:38 -- Money Laundering; 
2016-08-19 10:33,Search,Benson, Amy,2014-07-25 05:10 -- Intent to Distribute; 2014-07-25 12:52 -- Intent to Distribute; 2014-07-25 17:10 -- Breaking and Entering; 
2016-08-19 14:49,Search,Trejo, Paul,2014-12-05 02:47 -- Identity Theft; 2014-12-05 09:32 -- Assault; 
2016-08-19 17:41,Search,Rodriquez, Donald,1984-11-06 21:37 -- Grand Theft Auto; 1999-05-19 18:26 -- Tax Evasion; 2010-06-29 03:54 -- Intent to Distribute; 
#######,,,,
2016-08-20 03:53,New Entry,Rhyne, John,2016-08-20 00:45 -- Vandalism; 2016-08-20 02:06 -- Identity Theft; 2016-08-20 02:53 -- Grand Theft Auto; 
2016-08-20 20:05,New Entry,Ayala, Freddie,2016-08-20 12:58 -- Tax Evasion; 
2016-08-20 20:18,New Entry,Boone, Lee,2016-08-20 04:45 -- Tax Evasion; 
2016-08-20 03:37,Record Updated,Fort, Valerie,2016-08-20 03:37 -- Grand Theft Auto
2016-08-20 04:11,Search,Miller, Charles,2016-07-17 03:29 -- Identity Theft; 
2016-08-20 04:33,Search,Morris, Frank,2014-09-09 03:21 -- Breaking and Entering; 2014-09-09 09:31 -- Grand Theft Auto; 2014-12-10 17:13 -- Intent to Distribute; 2015-04-05 19:56 -- Intent to Distribute; 
2016-08-20 05:54,Search,Martin, Katelin,2016-06-09 03:30 -- Breaking and Entering; 2016-06-09 04:14 -- Identity Theft; 
2016-08-20 11:36,Search,Gunning, Kim,No record found.
2016-08-20 11:46,Search,Burket, Clara,1994-01-29 09:05 -- Intent to Distribute; 1994-12-03 18:19 -- Theft; 1995-03-13 22:15 -- Money Laundering; 2001-12-11 17:55 -- Shoplifting; 2010-08-12 08:52 -- Shoplifting; 
2016-08-20 18:16,Search,Carter, James,2014-04-08 07:43 -- Tax Evasion; 2014-04-08 18:02 -- Theft; 2016-08-01 15:44 -- Possession; 
#######,,,,
2016-08-21 11:50,New Entry,Moberly, Mary,2016-08-21 01:40 -- Shoplifting; 2016-08-21 10:33 -- Identity Theft; 
2016-08-21 12:13,New Entry,Blanchard, Faye,2016-08-21 05:20 -- Intent to Distribute; 
2016-08-21 16:06,New Entry,Miranda, Gary,2016-08-21 04:30 -- Identity Theft; 
2016-08-21 04:17,Search,Henry, Patricia,No record found.
2016-08-21 15:06,Search,Pass, Nathaniel,2015-09-11 01:01 -- Intent to Distribute; 2015-09-11 02:20 -- Tax Evasion; 2015-09-11 02:33 -- Theft; 
2016-08-21 17:06,Search,Numbers, John,2015-10-08 05:15 -- Theft; 
2016-08-21 21:54,Search,Brian, Moira,2015-04-12 01:25 -- Vandalism; 2015-04-12 01:42 -- Theft; 2015-04-12 02:37 -- Vandalism; 
#######,,,,
2016-08-22 10:40,New Entry,Watson, Gregory,2016-08-22 02:50 -- Money Laundering; 2016-08-22 05:44 -- Breaking and Entering; 
2016-08-22 11:21,New Entry,Diaz, Christopher,2016-08-22 00:16 -- Shoplifting; 2016-08-22 10:33 -- Money Laundering; 
2016-08-22 00:16,Search,Hernandez, Jason,2015-01-25 00:03 -- Intent to Distribute; 2015-01-25 00:11 -- Drunk Driving; 2016-04-16 16:06 -- Grand Theft Auto; 
2016-08-22 05:15,Search,Schmidt, David,2016-08-11 04:34 -- Possession; 2016-08-11 12:19 -- Theft; 2016-08-11 13:30 -- Theft; 
2016-08-22 15:01,Search,Owens, Rachelle,2016-06-02 01:02 -- Drunk Driving; 2016-06-02 01:50 -- Grand Theft Auto; 
2016-08-22 15:34,Search,Axtell, Kelvin,2015-05-25 08:51 -- Tax Evasion; 
2016-08-22 18:10,Search,Hawkins, Tim,No record found.
#######,,,,
2016-08-23 08:13,New Entry,Shepherd, Valerie,2016-08-23 01:32 -- Identity Theft; 2016-08-23 03:42 -- Vandalism; 2016-08-23 07:42 -- Money Laundering; 
2016-08-23 11:05,New Entry,Gates, Mary,2016-08-23 04:09 -- Theft; 2016-08-23 05:21 -- Drunk Driving; 2016-08-23 10:04 -- Drunk Driving; 
2016-08-23 00:11,Search,Miller, Thomas,2015-12-10 01:32 -- Breaking and Entering; 
2016-08-23 05:27,Search,McNeal, James,No record found.
2016-08-23 06:29,Record Updated,Smith, William,2016-08-23 06:29 -- Shoplifting
2016-08-23 07:12,Search,Lopez, Kevin,2015-01-20 07:55 -- Identity Theft; 2015-01-20 11:35 -- Arson; 2015-01-20 18:23 -- Tax Evasion; 
2016-08-23 08:14,Search,Jacobs, Theresa,2016-06-28 00:25 -- Money Laundering; 
2016-08-23 09:09,Search,Leonard, Ana,2015-08-11 01:43 -- Identity Theft; 2016-03-26 02:04 -- Identity Theft; 
2016-08-23 09:27,Search,Leber, Alice,No record found.
#######,,,,
2016-08-24 03:38,New Entry,Rodriguez, Lisa,2016-08-24 01:45 -- Grand Theft Auto; 2016-08-24 02:43 -- Vandalism; 2016-08-24 03:27 -- Shoplifting; 
2016-08-24 12:57,New Entry,Mike, Claudia,2016-08-24 03:04 -- Shoplifting; 
2016-08-24 19:00,New Entry,Sanchez, Jeffrey,2016-08-24 08:24 -- Possession; 2016-08-24 11:49 -- Arson; 2016-08-24 14:55 -- Assault; 
2016-08-24 03:29,Search,McKeown, Gretchen,1981-04-18 18:42 -- Drunk Driving; 1986-03-29 16:34 -- Assault; 1988-10-19 19:12 -- Grand Theft Auto; 1988-11-16 21:25 -- Breaking and Entering; 2009-03-19 15:43 -- Possession; 
2016-08-24 08:21,Search,Coleman, Richard,1981-10-08 09:54 -- Theft; 1983-06-26 18:32 -- Grand Theft Auto; 1991-02-05 05:02 -- Breaking and Entering; 2002-03-24 05:13 -- Theft; 2010-07-15 01:39 -- Assault; 
2016-08-24 12:41,Search,McClure, James,2015-10-10 06:38 -- Assault; 2015-10-10 11:51 -- Intent to Distribute; 
2016-08-24 18:44,Search,Clay, Dorothy,1983-12-06 08:58 -- Identity Theft; 1990-03-16 23:02 -- Drunk Driving; 1994-06-09 07:48 -- Breaking and Entering; 2004-02-19 15:19 -- Shoplifting; 2015-02-22 12:03 -- Assault; 
#######,,,,
2016-08-25 06:14,New Entry,Lewis, Garrett,2016-08-25 04:59 -- Theft; 
2016-08-25 17:38,New Entry,Hodson, Richard,2016-08-25 09:37 -- Grand Theft Auto; 2016-08-25 11:29 -- Identity Theft; 2016-08-25 14:19 -- Shoplifting; 
2016-08-25 21:18,New Entry,Casson, Karen,2016-08-25 00:08 -- Identity Theft; 2016-08-25 18:45 -- Vandalism; 
2016-08-25 01:33,Search,Montanez, Brandon,1994-01-03 10:19 -- Shoplifting; 1997-10-22 21:27 -- Money Laundering; 2015-01-03 07:23 -- Shoplifting; 2015-07-04 13:23 -- Breaking and Entering; 
2016-08-25 03:55,Search,Ely, Terry,No record found.
2016-08-25 05:27,Search,Behan, Philip,No record found.
2016-08-25 06:29,Search,Louis, James,1976-12-14 03:11 -- Shoplifting; 2014-02-05 21:37 -- Identity Theft; 2015-06-20 20:59 -- Possession; 
2016-08-25 06:41,Search,Davis, Millicent,2014-01-04 00:27 -- Arson; 
2016-08-25 07:39,Search,Turner, Bryan,No record found.
2016-08-25 13:03,Search,Hamm, Nelson,2015-03-07 11:16 -- Vandalism; 2015-06-05 23:37 -- Breaking and Entering; 
2016-08-25 18:13,Search,Nesler, Shantel,2015-02-14 04:46 -- Shoplifting; 2015-02-14 05:50 -- Drunk Driving; 
#######,,,,
2016-08-26 22:32,New Entry,Whitehead, Kelly,2016-08-26 06:30 -- Breaking and Entering; 2016-08-26 11:16 -- Theft; 
2016-08-26 23:13,New Entry,Henry, Patricia,2016-08-26 07:56 -- Shoplifting; 2016-08-26 15:33 -- Shoplifting; 
2016-08-26 00:20,Search,Stewart, David,2015-04-08 00:47 -- Tax Evasion; 2015-04-08 00:47 -- Arson; 2015-04-08 01:38 -- Intent to Distribute; 
2016-08-26 01:22,Record Deleted,Hurley, Andrew,2015-09-10 08:24 -- Shoplifting; 2015-09-10 15:07 -- Intent to Distribute; 
2016-08-26 01:45,Search,Bryant, Joseph,2014-03-22 03:36 -- Tax Evasion; 2014-03-22 05:45 -- Breaking and Entering; 2014-03-22 07:12 -- Drunk Driving; 
2016-08-26 03:14,Search,Atherton, Bobby,2014-07-09 04:26 -- Identity Theft; 2014-07-09 07:17 -- Theft; 2014-07-09 14:42 -- Vandalism; 
2016-08-26 03:34,Search,Williams, Eleni,2015-06-22 18:21 -- Money Laundering; 
2016-08-26 03:45,Record Updated,Jacobs, Jacqueline,2016-08-26 03:45 -- Assault
2016-08-26 03:53,Search,Brown, Michael,1977-06-24 03:13 -- Vandalism; 1978-10-30 08:36 -- Possession; 1996-11-28 11:33 -- Assault; 2008-05-07 12:54 -- Vandalism; 
2016-08-26 08:41,Search,Woody, Katherine,2014-10-14 01:57 -- Shoplifting; 2014-10-14 03:48 -- Money Laundering; 2014-10-14 03:49 -- Vandalism; 
2016-08-26 15:55,Search,Payne, Jeffrey,2006-08-15 03:34 -- Assault; 
2016-08-26 21:37,Search,Ruiz, Billy,2016-04-15 05:42 -- Grand Theft Auto; 
#######,,,,
2016-08-27 06:29,New Entry,Starling, Samuel,2016-08-27 02:18 -- Assault; 2016-08-27 04:45 -- Possession; 
2016-08-27 18:57,New Entry,Valentine, Daisy,2016-08-27 00:30 -- Grand Theft Auto; 2016-08-27 09:40 -- Possession; 2016-08-27 18:37 -- Vandalism; 
2016-08-27 20:21,New Entry,Clark, Jim,2016-08-27 12:12 -- Money Laundering; 2016-08-27 14:01 -- Grand Theft Auto; 
2016-08-27 01:54,Record Deleted,Donato, Amanda,2015-02-22 02:50 -- Vandalism; 2015-02-22 04:06 -- Assault; 2015-02-22 10:57 -- Vandalism; 2015-03-10 22:03 -- Intent to Distribute; 2015-10-07 03:38 -- Identity Theft; 
2016-08-27 02:51,Search,Fisk, Nicholas,No record found.
2016-08-27 15:35,Search,Medeiros, Edith,1977-08-10 03:01 -- Money Laundering; 1991-04-04 04:30 -- Identity Theft; 2012-03-04 20:13 -- Assault; 2013-10-09 14:36 -- Tax Evasion; 
2016-08-27 17:08,Search,Rojas, Fredericka,No record found.
2016-08-27 17:38,Record Updated,Myers, Carlos,2016-08-27 17:38 -- Money Laundering
2016-08-27 20:48,Record Updated,Spade, William,2016-08-27 20:48 -- Possession
2016-08-27 23:06,Search,Metzger, Karen,2015-06-05 08:49 -- Identity Theft; 
#######,,,,
2016-08-28 09:29,New Entry,Cameron, Martin,2016-08-28 02:56 -- Arson; 2016-08-28 05:29 -- Grand Theft Auto; 
